CreationTime,AuthenticateCount,ActiveCount,DisconnectCount,CPUUtil,MemoryUsed,MemoryFree,TempMin,TempMax,TempAvg,InBandwidth,OutBandwidth,InTotalPPS,OutTotalPPS
2018-10-10 19:00:00,2.0,3895.0,2.0,32.0,423152000.0,456876000.0,26.0,47.0,38.5,205866075.9739272,204530226.56330428,235634.64651106522,234199.484146465
2018-10-10 19:15:00,5.0,3818.0,0.0,32.0,423172000.0,456860000.0,26.0,47.0,38.5,208569970.62622395,207202732.22622427,236712.32108254553,235076.04033802633
2018-10-10 19:30:00,1.0,3763.0,0.0,30.0,423212000.0,456820000.0,26.0,47.0,38.5,204735495.61982915,203545775.50536987,231186.42190607524,229584.73434298096
2018-10-10 19:45:00,2.0,3685.0,0.0,29.0,423204000.0,456820000.0,26.0,47.0,38.333333333333336,205967108.57835528,204927764.9281766,229490.14854810832,228230.1664096895
2018-10-10 20:00:00,0.0,3651.0,1.0,29.0,423272000.0,456756000.0,26.0,47.0,38.5,201352041.46300837,199896337.13228104,224731.8850330312,223291.78787039133
2018-10-10 20:15:00,2.0,3614.0,2.0,30.0,423244000.0,456784000.0,26.0,47.0,38.333333333333336,185765977.1931225,184670017.90624648,207951.30012289583,206621.5844047035
2018-10-10 20:30:00,3.0,3575.0,2.0,30.0,423260000.0,456772000.0,26.0,47.0,38.166666666666664,172134619.42612544,170882668.7908904,194193.85561301763,192728.93387383746
2018-10-10 20:45:00,3.0,3559.0,0.0,25.0,423220000.0,456800000.0,26.0,47.0,38.166666666666664,176296853.10320234,175202504.80195105,198837.9426777505,197501.4960137289
2018-10-10 21:00:00,6.0,3486.0,0.0,26.0,423236000.0,456788000.0,26.0,47.0,38.333333333333336,183140670.44046488,182379118.63084656,207156.71946730156,206137.1484809056
2018-10-10 21:15:00,2.0,3378.0,0.0,24.0,423176000.0,456848000.0,26.0,47.0,38.166666666666664,190016679.9432296,189190539.74119532,212244.6377492928,211270.26664640382
2018-10-10 21:30:00,1.0,3337.0,1.0,25.0,423220000.0,456796000.0,26.0,47.0,38.166666666666664,193980673.9113997,193466986.39048144,218586.22401096774,217786.41019929672
2018-10-10 21:45:00,0.0,3237.0,1.0,24.0,423216000.0,456808000.0,26.0,47.0,38.333333333333336,202657576.66589195,202094883.75403973,226352.84163411253,225702.29688251627
2018-10-10 22:00:00,0.0,3168.0,0.0,25.0,423180000.0,456840000.0,26.0,47.0,38.166666666666664,186099297.46769926,185565761.83704492,208427.99940420594,207570.37313679347
2018-10-10 22:15:00,2.0,3115.0,1.0,23.0,423164000.0,456856000.0,26.0,47.0,38.333333333333336,184297935.02511716,184049930.89979556,205843.5344487384,205198.4582669984
2018-10-10 22:30:00,0.0,2988.0,1.0,25.0,423172000.0,456848000.0,26.0,47.0,38.166666666666664,178053075.20829892,177773478.952258,198801.22229578384,198244.13537821855
2018-10-10 22:45:00,0.0,2932.0,1.0,23.0,423192000.0,456828000.0,26.0,47.0,38.333333333333336,177457140.05876103,176946192.28078938,196639.04257859275,195842.13279378862
2018-10-10 23:00:00,1.0,2854.0,0.0,22.0,423196000.0,456816000.0,26.0,47.0,38.166666666666664,174829920.5697779,174369408.49391216,193925.75726308784,193110.70136550727
2018-10-10 23:15:00,1.0,2770.0,1.0,23.0,423180000.0,456840000.0,26.0,47.0,38.0,178781201.09266585,178109840.97454917,199180.73264932033,198179.83514890607
2018-10-10 23:30:00,1.0,2675.0,2.0,21.0,423188000.0,456828000.0,30.0,51.0,41.666666666666664,169530876.67071468,168824616.859438,186830.10741732447,185829.5999566553
2018-10-10 23:45:00,1.0,2601.0,1.0,20.0,423196000.0,456816000.0,30.0,52.0,42.333333333333336,161569183.60108545,160558947.9399374,177369.44678058603,176222.82046250417
2018-10-11 00:00:00,1.0,2534.0,1.0,22.0,423140000.0,456876000.0,30.0,52.0,43.0,212960382.10657418,212841969.95774883,241195.23778512617,240773.18131772
2018-10-11 00:15:00,1.0,2489.0,1.0,21.0,423608000.0,456396000.0,30.0,53.0,43.333333333333336,211962043.37615916,211782506.68050745,238297.62687138817,237756.02978821876
2018-10-11 00:30:00,1.0,2391.0,0.0,24.0,423292000.0,456716000.0,30.0,53.0,43.5,196266078.13486612,196276286.146919,220736.12421239977,220427.24742753155
2018-10-11 00:45:00,1.0,2324.0,0.0,20.0,423336000.0,456680000.0,30.0,53.0,43.5,182782882.33229646,182711824.68564212,204632.11854951616,204229.96366391776
2018-10-11 01:00:00,0.0,2282.0,1.0,24.0,423380000.0,456628000.0,30.0,52.0,42.5,172336956.62694892,172309181.14806414,192205.32385437086,191786.12481222404
2018-10-11 01:15:00,1.0,2236.0,0.0,22.0,423416000.0,456600000.0,26.0,49.0,40.166666666666664,159285846.05672503,159254085.4692607,177960.8025886035,177615.2193146993
2018-10-11 01:30:00,2.0,2213.0,1.0,22.0,423468000.0,456544000.0,26.0,48.0,38.666666666666664,146938585.4940068,146839981.26178902,162411.80322673984,162104.3148241697
2018-10-11 01:45:00,1.0,2182.0,0.0,21.0,423580000.0,456432000.0,26.0,47.0,38.5,137516525.3156931,137403830.68695697,151421.75291319308,151032.03316923155
2018-10-11 02:00:00,0.0,2146.0,1.0,24.0,423624000.0,456392000.0,26.0,47.0,38.166666666666664,115588912.47206227,115479972.93049388,127615.41655851946,127234.02777251982
2018-10-11 02:15:00,2.0,2115.0,1.0,22.0,423640000.0,456376000.0,26.0,47.0,38.166666666666664,116951617.76495187,116898923.18102758,126732.39372162655,126402.16931184888
2018-10-11 02:30:00,1.0,2084.0,2.0,21.0,423600000.0,456412000.0,26.0,47.0,38.166666666666664,112632270.03592212,112556406.31091006,122174.72553531923,121784.71994371986
2018-10-11 02:45:00,1.0,2099.0,0.0,21.0,423596000.0,456412000.0,26.0,47.0,38.0,106752759.23803268,106690551.14917876,117276.43068664128,116989.44086234867
2018-10-11 03:00:00,1.0,2060.0,0.0,22.0,423560000.0,456452000.0,26.0,47.0,38.0,99863259.2642231,99801552.14970788,110282.2663653012,109954.59840367764
2018-10-11 03:15:00,0.0,2048.0,0.0,20.0,423588000.0,456424000.0,26.0,47.0,38.0,84785583.27968922,84746571.88684887,94267.38050989197,94014.31915029134
2018-10-11 03:30:00,1.0,2051.0,0.0,22.0,423532000.0,456480000.0,26.0,47.0,38.166666666666664,73310322.96714869,73262641.3018542,80381.61880185228,80047.73067615443
2018-10-11 03:45:00,0.0,2036.0,0.0,20.0,423588000.0,456424000.0,26.0,47.0,38.0,59174541.698812336,59084393.3067525,66330.15570168618,66006.7771808818
2018-10-11 04:00:00,0.0,2048.0,3.0,22.0,423596000.0,456416000.0,26.0,47.0,38.0,51764072.250341594,51694309.85340511,58747.16155811521,58385.01889499298
2018-10-11 04:15:00,2.0,2045.0,0.0,20.0,423580000.0,456432000.0,26.0,47.0,38.166666666666664,51484024.07851218,51451353.243366756,57518.57747562188,57256.15765029934
2018-10-11 04:30:00,3.0,2022.0,0.0,20.0,423548000.0,456460000.0,26.0,47.0,38.0,47427770.10707439,47396136.99866154,53107.734825051215,52806.412578663985
2018-10-11 04:45:00,1.0,1814.0,0.0,18.0,423484000.0,456528000.0,26.0,46.0,37.833333333333336,43598105.70979893,43597323.02530221,50250.78285504861,49986.64398205868
2018-10-11 05:00:00,2.0,2025.0,0.0,20.0,423520000.0,456492000.0,26.0,47.0,38.0,39034919.78329975,39028457.41214519,44574.00064659809,44304.46804058996
2018-10-11 05:15:00,0.0,2039.0,2.0,21.0,423560000.0,456452000.0,26.0,48.0,39.0,34920456.08901721,34895149.74473432,41112.81522167445,40897.335270298216
2018-10-11 05:30:00,1.0,2031.0,1.0,23.0,423496000.0,456516000.0,26.0,50.0,40.333333333333336,31401268.686423965,31356225.578580484,37504.13118325712,37264.58966099469
2018-10-11 05:45:00,0.0,2044.0,0.0,22.0,423472000.0,456536000.0,26.0,49.0,40.333333333333336,33050352.90409621,32939524.840762917,39952.65141127869,39591.17890732706
2018-10-11 06:00:00,1.0,2071.0,0.0,21.0,423480000.0,456532000.0,26.0,47.0,38.333333333333336,30529796.53886011,30363447.162104186,37135.25576507756,36714.687443717245
2018-10-11 06:15:00,0.0,2089.0,0.0,20.0,423928000.0,456084000.0,26.0,47.0,38.0,30537464.839374434,30519248.645235196,37013.53107003677,36743.83522780316
2018-10-11 06:30:00,3.0,2111.0,1.0,30.0,423456000.0,456524000.0,26.0,47.0,38.0,33684570.965196416,33585564.564208426,41218.82236085985,40672.217325850965
2018-10-11 06:45:00,0.0,2155.0,0.0,20.0,423464000.0,456540000.0,26.0,47.0,38.0,38714244.46222433,38715478.69154324,45660.93766422686,45390.88918933155
2018-10-11 07:00:00,0.0,2222.0,0.0,26.0,423456000.0,456552000.0,26.0,49.0,39.5,45654074.406129815,45573605.84195323,52931.69583043397,52777.65809655578
2018-10-11 07:15:00,1.0,2292.0,0.0,23.0,423972000.0,456032000.0,30.0,50.0,41.0,54772451.20664558,54734882.10193363,63376.36563317722,63192.558361955525
2018-10-11 07:30:00,0.0,2358.0,0.0,22.0,423448000.0,456548000.0,26.0,48.0,39.0,62306076.94627289,62327355.779670954,71499.8935935726,71237.7757825502
2018-10-11 07:45:00,0.0,2439.0,0.0,20.0,423432000.0,456576000.0,26.0,47.0,38.166666666666664,67695555.213254,67703062.75273542,77572.32027400576,77120.20478433187
2018-10-11 08:00:00,1.0,2527.0,0.0,25.0,423392000.0,456612000.0,26.0,47.0,38.0,77564567.54526801,77583749.75092648,89028.24954131289,88482.8622043359
2018-10-11 08:15:00,1.0,2586.0,4.0,23.0,423404000.0,456600000.0,26.0,47.0,38.0,85317543.2062045,85214294.0109019,95583.57227255292,95123.4842769028
2018-10-11 08:30:00,0.0,2671.0,1.0,23.0,423436000.0,456572000.0,26.0,47.0,38.0,84874602.72738731,84836133.45292003,97247.3128451996,96929.52124560672
2018-10-11 08:45:00,0.0,2788.0,4.0,24.0,423408000.0,456596000.0,26.0,47.0,38.0,93830100.96148385,93756379.37266022,106143.41680118421,105849.83412780453
2018-10-11 09:00:00,5.0,2942.0,2.0,28.0,423348000.0,456656000.0,26.0,47.0,38.0,109457049.84194507,109433326.76218317,121663.4387206158,121409.94944211359
2018-10-11 09:15:00,3.0,3060.0,1.0,32.0,423416000.0,456572000.0,30.0,50.0,41.0,135600706.71837196,135394456.3718674,150111.66282105978,149613.9898583548
2018-10-11 09:30:00,0.0,3233.0,1.0,29.0,423496000.0,456496000.0,30.0,52.0,41.666666666666664,150413813.46836448,150325432.08903015,169203.85551767514,168832.12643051322
2018-10-11 09:45:00,0.0,3444.0,1.0,31.0,423504000.0,456484000.0,30.0,52.0,41.833333333333336,170740299.88949633,170462083.73244593,191793.79224550494,191297.9350777217
2018-10-11 10:00:00,2.0,3692.0,2.0,33.0,423508000.0,456428000.0,30.0,51.0,41.666666666666664,174641589.4989704,174217258.80861488,196634.13405314504,196026.05585001057
2018-10-11 10:15:00,5.0,3957.0,1.0,34.0,423508000.0,456416000.0,26.0,51.0,40.833333333333336,188103689.6991118,187668736.8544495,214291.6112242333,213335.5340034896
2018-10-11 10:30:00,1.0,4167.0,0.0,37.0,423480000.0,456448000.0,26.0,51.0,40.833333333333336,203241674.286983,202331114.2383979,231569.66696806566,230195.69175759843
2018-10-11 10:45:00,2.0,4401.0,2.0,36.0,423572000.0,456348000.0,30.0,52.0,41.833333333333336,209441628.7606374,209005588.631893,239391.3564899457,238355.98296724164
2018-10-11 11:00:00,1.0,4601.0,2.0,40.0,423652000.0,456276000.0,30.0,51.0,41.666666666666664,208417134.56577,207564396.55449533,240238.87325160994,238945.5265084164
2018-10-11 11:15:00,3.0,4802.0,0.0,37.0,423432000.0,456500000.0,26.0,51.0,40.666666666666664,232939595.64518964,231912901.90390494,270626.28918339714,269196.06420263724
2018-10-11 11:30:00,3.0,5056.0,1.0,36.0,423688000.0,456228000.0,26.0,52.0,41.0,250499410.27769247,249376314.38807386,291121.89570740866,289777.90426116646
2018-10-11 11:45:00,5.0,5145.0,1.0,37.0,423692000.0,456236000.0,26.0,52.0,41.166666666666664,263183388.52030098,262123904.45096624,305672.262633692,304186.9592240067
2018-10-11 12:00:00,2.0,5219.0,3.0,40.0,423892000.0,456024000.0,30.0,51.0,41.666666666666664,254941475.23799944,253723819.60758975,298742.162334436,297364.38146682165
2018-10-11 12:30:00,6.0,5314.0,3.0,39.0,424036000.0,455888000.0,26.0,51.0,40.833333333333336,251805484.15790164,250762595.731372,292896.1818375529,291286.95313191594
2018-10-11 12:45:00,4.0,5335.0,4.0,37.0,424160000.0,455756000.0,30.0,52.0,42.0,244776591.53295827,243427362.53233477,282852.09665072855,281098.04330727045
2018-10-11 13:00:00,1.0,5299.0,2.0,39.0,424284000.0,455632000.0,30.0,51.0,41.833333333333336,247280098.43348667,245826983.40038794,286906.04022100713,285103.15013111965
2018-10-11 13:15:00,0.0,4940.0,2.0,39.0,424400000.0,455524000.0,26.0,51.0,40.833333333333336,259212996.24500537,258049537.7766048,305129.11222957633,303492.6458237503
2018-10-11 13:30:00,1.0,4891.0,1.0,32.0,424460000.0,455464000.0,26.0,52.0,41.0,259052241.4640343,258074869.33884203,305000.43535921094,303611.3520622701
2018-10-11 13:45:00,1.0,5183.0,0.0,35.0,424664000.0,455252000.0,30.0,52.0,42.0,254226515.72534233,253377477.19567266,298895.12267098983,297972.43452416215
2018-10-11 14:00:00,2.0,5184.0,2.0,36.0,431220000.0,448680000.0,30.0,51.0,41.666666666666664,256745105.8496932,255806202.00309417,299746.90431316005,298694.0679054901
2018-10-11 14:15:00,2.0,5156.0,1.0,34.0,431316000.0,448596000.0,26.0,51.0,40.833333333333336,240559867.09928194,239835618.46006146,278290.32899461675,277402.25354004704
2018-10-11 14:30:00,3.0,5138.0,1.0,35.0,431300000.0,448608000.0,26.0,52.0,41.0,224442361.1050278,223909246.69127175,259178.59522543248,258301.66333397318
2018-10-11 14:45:00,4.0,5168.0,0.0,35.0,424604000.0,455300000.0,30.0,52.0,42.0,229149418.21384326,228848293.8016434,263113.45946736657,262443.3190667537
2018-10-11 15:00:00,0.0,5196.0,1.0,35.0,424640000.0,455264000.0,30.0,51.0,41.666666666666664,242886831.78002885,242149734.61813658,278696.18394648086,277624.3271207991
2018-10-11 15:15:00,1.0,5193.0,3.0,36.0,431408000.0,448500000.0,26.0,51.0,41.0,231286019.30693308,230454603.09913516,264877.4757203866,263822.88655647653
2018-10-11 15:30:00,2.0,5170.0,1.0,36.0,424664000.0,455244000.0,26.0,52.0,41.0,240286558.4097738,239396492.11945826,273198.3433329344,272107.28781567665
2018-10-11 15:45:00,1.0,5143.0,4.0,33.0,424636000.0,455264000.0,30.0,52.0,42.0,244463493.13901392,243770874.80996898,275995.4779585476,275082.4639519608
2018-10-11 16:00:00,0.0,5118.0,1.0,34.0,424640000.0,455260000.0,30.0,51.0,41.666666666666664,230766722.34849712,230330532.32332057,261181.02653327308,260811.36455964978
2018-10-11 16:15:00,3.0,5095.0,0.0,32.0,424648000.0,455256000.0,26.0,51.0,40.833333333333336,227306330.48545483,226641547.26869994,257493.34350899397,256982.79312348427
2018-10-11 16:30:00,4.0,5037.0,1.0,34.0,424668000.0,455240000.0,26.0,52.0,41.166666666666664,240164504.79835573,239864752.84773922,275323.9292451213,274490.9179083343
2018-10-11 16:45:00,4.0,4921.0,3.0,31.0,424680000.0,455220000.0,30.0,52.0,42.166666666666664,240797941.5641042,239702583.9080019,273737.1678500021,272488.1490916821
2018-10-11 17:00:00,2.0,4838.0,2.0,32.0,424812000.0,455084000.0,26.0,51.0,41.0,230483710.34684744,229838463.97937053,263068.99738734995,262151.7459027722
2018-10-11 17:15:00,2.0,4690.0,1.0,32.0,424708000.0,455188000.0,26.0,51.0,40.833333333333336,221675884.46128488,220561262.4730812,253202.40665662725,251987.9409719917
2018-10-11 17:30:00,1.0,4561.0,1.0,32.0,424428000.0,455476000.0,26.0,52.0,41.0,220915248.56979656,220070506.86516428,249863.4607151709,248746.68991372886
2018-10-11 17:45:00,5.0,4419.0,2.0,37.0,433844000.0,446044000.0,26.0,52.0,41.333333333333336,219837514.03261638,219194682.74895284,250023.5291346009,249072.6786811376
2018-10-11 18:00:00,3.0,4280.0,0.0,32.0,424312000.0,455588000.0,26.0,51.0,41.0,233612454.5603167,232723365.68519697,267330.9167468978,266122.10476077016
2018-10-11 18:15:00,3.0,4150.0,0.0,29.0,424788000.0,455112000.0,26.0,51.0,40.833333333333336,233847764.7674989,233049584.9989987,267631.13573107007,266452.38378704496
2018-10-11 18:30:00,1.0,4068.0,4.0,31.0,424372000.0,455532000.0,26.0,52.0,41.0,235661692.35791448,234965394.65275484,269972.19094342744,268956.28225088655
2018-10-11 18:45:00,1.0,3968.0,3.0,31.0,424356000.0,455548000.0,30.0,51.0,41.833333333333336,236842551.12671682,236390700.85541657,271778.94448197447,271023.4261281074
2018-10-11 19:00:00,0.0,3903.0,1.0,32.0,424360000.0,455540000.0,26.0,50.0,40.666666666666664,235906516.33481416,235680679.61705416,270620.8383154094,270133.0277929963
2018-10-11 19:15:00,0.0,3804.0,0.0,30.0,424824000.0,455068000.0,26.0,48.0,39.0,240325746.42072815,239911398.68149984,273156.787298109,272619.73296882183
2018-10-11 19:30:00,1.0,3733.0,1.0,30.0,424504000.0,455392000.0,26.0,48.0,38.666666666666664,232211873.37835678,231644844.86512533,267134.723798745,266369.4274039397
2018-10-11 19:45:00,1.0,3674.0,2.0,30.0,424564000.0,455332000.0,26.0,47.0,38.5,218221418.2217,217613002.90928504,250060.958739261,249355.2845554806
2018-10-11 20:00:00,2.0,3638.0,1.0,29.0,424656000.0,455240000.0,26.0,47.0,38.5,229625680.06553224,228870253.77455485,263530.6837732228,262613.4849328085
2018-10-11 21:15:00,1.0,3388.0,1.0,29.0,425084000.0,454804000.0,26.0,47.0,38.333333333333336,213517015.4695063,213360933.64177597,245162.63324028518,244772.00735853577
2018-10-11 21:30:00,6.0,3320.0,0.0,27.0,424664000.0,455228000.0,26.0,47.0,38.5,215822404.12754723,215557579.87208164,245962.1031969009,245264.39106986191
2018-10-11 21:45:00,1.0,3253.0,0.0,26.0,424644000.0,455244000.0,26.0,47.0,38.0,223264985.84906906,223177267.77896997,254816.25582175382,254323.60213667675
2018-10-11 22:00:00,4.0,3177.0,0.0,26.0,424672000.0,455220000.0,26.0,47.0,38.166666666666664,224897589.87980866,224729758.0061207,254693.1406291192,254263.63765364452
2018-10-11 22:15:00,1.0,3101.0,0.0,27.0,424660000.0,455232000.0,26.0,47.0,38.333333333333336,229591562.4818785,229496863.84267873,261995.3126056878,261541.70266450554
2018-10-11 22:30:00,1.0,3024.0,0.0,25.0,424584000.0,455308000.0,26.0,47.0,38.166666666666664,228356945.62943092,227973979.187659,260851.99466770075,260044.80309450187
2018-10-11 22:45:00,0.0,2991.0,1.0,24.0,424608000.0,455288000.0,26.0,47.0,38.166666666666664,221899947.18250138,221544767.9457184,253662.43177797578,253044.5193515324
2018-10-11 23:00:00,0.0,2905.0,0.0,26.0,424656000.0,455236000.0,26.0,47.0,38.166666666666664,219137086.15057802,218790555.65836525,251899.7820835781,251166.87404753393
2018-10-11 23:15:00,1.0,2822.0,1.0,25.0,424652000.0,455244000.0,26.0,47.0,38.0,216597646.6414463,216303877.96402282,245862.66522443344,245182.20904860404
2018-10-11 23:30:00,1.0,2752.0,0.0,24.0,424688000.0,455208000.0,26.0,47.0,38.0,225026237.8862089,224755033.64151058,255244.74569497735,254598.01957147007
2018-10-11 23:45:00,1.0,2656.0,1.0,23.0,424644000.0,455252000.0,26.0,47.0,38.0,225175646.5440523,224857704.7854208,256601.55477861845,255920.76150128728
2018-10-12 00:00:00,0.0,2593.0,0.0,25.0,424652000.0,455240000.0,26.0,47.0,38.0,132979563.69749247,129294523.57817563,147084.2115301811,141485.20307582128
2018-10-12 00:15:00,0.0,2534.0,0.0,21.0,425108000.0,454788000.0,26.0,47.0,38.166666666666664,127109583.24729773,123573649.90670212,140820.5034230015,135802.45986907167
2018-10-12 00:30:00,0.0,2446.0,1.0,25.0,424708000.0,455184000.0,26.0,47.0,38.0,130007961.07535183,127322402.01383899,142682.38687623286,138444.91889134696
2018-10-12 00:45:00,0.0,2396.0,1.0,22.0,424700000.0,455196000.0,26.0,47.0,38.0,119831098.60865521,117363198.69454181,131666.89915010898,127469.20421605941
2018-10-12 01:00:00,0.0,2353.0,0.0,22.0,424760000.0,455132000.0,26.0,47.0,38.166666666666664,104096799.48171864,101930358.07375535,115127.46628120469,111276.67497948086
2018-10-12 01:15:00,1.0,2300.0,0.0,22.0,424860000.0,455024000.0,26.0,47.0,38.0,87762910.01914853,85999218.01057394,98332.27567319262,95163.49523930083
2018-10-12 01:30:00,1.0,2289.0,0.0,22.0,424924000.0,454968000.0,26.0,47.0,38.0,77832269.02639164,76220589.26528922,87233.54409688499,84160.6033120158
2018-10-12 01:45:00,0.0,2261.0,0.0,23.0,424956000.0,454928000.0,26.0,47.0,38.0,67427223.1199729,66138370.19404675,74401.90742211624,71970.06780711825
2018-10-12 02:00:00,2.0,2247.0,0.0,24.0,425072000.0,454820000.0,26.0,47.0,38.0,59172193.425180584,57894407.88372796,66658.40228037996,64160.93397927482
2018-10-12 02:15:00,1.0,2209.0,1.0,20.0,425108000.0,454784000.0,26.0,47.0,38.0,61989680.72786643,60578799.631120995,69500.4353249315,67048.73070879141
2018-10-12 02:30:00,2.0,2194.0,0.0,22.0,425148000.0,454744000.0,26.0,47.0,38.0,62240358.095319025,60916537.24645101,69242.8143220112,66888.37635600346
2018-10-12 02:45:00,1.0,2168.0,1.0,21.0,425152000.0,454736000.0,26.0,47.0,38.0,59973184.25837179,58356312.087193675,67577.39741252986,64804.279134278666
2018-10-12 03:00:00,0.0,2150.0,1.0,23.0,425196000.0,454696000.0,26.0,47.0,38.0,52014094.472494565,50982964.45802871,60040.55838756635,58192.897373001186
2018-10-12 03:15:00,0.0,2139.0,1.0,20.0,425204000.0,454688000.0,26.0,47.0,38.0,44018633.7846504,43385872.89806515,51328.40540085914,50061.76429044524
2018-10-12 03:30:00,1.0,2126.0,0.0,22.0,425208000.0,454680000.0,26.0,47.0,38.0,38017020.94282608,37254562.78899582,44996.16462207894,43365.276305778956
2018-10-12 03:45:00,1.0,2118.0,0.0,20.0,425272000.0,454620000.0,26.0,47.0,38.0,33143773.51761054,32623427.993238203,40403.425590708546,39082.22293097552
2018-10-12 04:00:00,0.0,2106.0,1.0,22.0,425296000.0,454592000.0,26.0,47.0,38.0,31625484.86459728,31062088.485961728,38158.82022030921,36764.873663700484
2018-10-12 04:15:00,1.0,2110.0,0.0,20.0,425288000.0,454600000.0,26.0,47.0,38.0,28699296.32472633,28095573.57495342,35109.464293159486,33634.31620119442
2018-10-12 04:30:00,1.0,2102.0,0.0,22.0,425300000.0,454588000.0,26.0,47.0,38.0,27292065.78835993,26909275.676893473,32766.889850821186,31687.484239533405
2018-10-12 04:45:00,0.0,2108.0,0.0,20.0,425256000.0,454632000.0,26.0,47.0,38.166666666666664,19781615.90575826,19273095.098466504,24514.148781476044,23231.309727216107
2018-10-12 05:00:00,1.0,2109.0,1.0,21.0,425276000.0,454608000.0,26.0,47.0,38.166666666666664,17408522.058065563,16965518.239151504,21784.826229830698,20727.272687917008
2018-10-12 05:15:00,0.0,2122.0,0.0,20.0,425248000.0,454636000.0,26.0,47.0,38.0,18243812.574761227,17863574.36856555,22648.83433528808,21618.557686846892
2018-10-12 05:30:00,0.0,2130.0,0.0,19.0,425240000.0,454644000.0,26.0,47.0,38.0,17938522.036907654,17275822.961554185,22825.87081446638,21079.27635325027
2018-10-12 05:45:00,0.0,2131.0,0.0,22.0,425252000.0,454636000.0,26.0,47.0,38.0,18168392.887982752,17309779.41949408,22725.142599442268,20953.723926042276
2018-10-12 06:00:00,0.0,2143.0,1.0,22.0,425272000.0,454604000.0,26.0,47.0,38.0,20875874.592463255,19920556.37525243,25819.787402177917,23867.952112078892
2018-10-12 06:15:00,0.0,2169.0,1.0,22.0,425700000.0,454188000.0,26.0,48.0,39.166666666666664,24076595.685309634,23398608.391865984,28812.095046310194,27293.349111009396
2018-10-12 06:30:00,1.0,2176.0,1.0,24.0,425236000.0,454644000.0,26.0,50.0,40.333333333333336,25793110.686411113,25204046.361259107,30355.39734360205,28872.432582868067
2018-10-12 06:45:00,2.0,2202.0,1.0,21.0,425228000.0,454656000.0,26.0,48.0,39.666666666666664,28733761.4657026,27911311.12486882,34924.64715859528,32898.167197539864
2018-10-12 07:00:00,0.0,2255.0,0.0,25.0,425216000.0,454668000.0,26.0,47.0,38.5,31137061.39537298,30242815.520831067,38631.0997814886,36198.59218636774
2018-10-12 07:15:00,3.0,2298.0,0.0,22.0,425196000.0,454684000.0,26.0,47.0,38.166666666666664,32648738.199873265,31444348.480040792,40641.18159993894,37512.55261042389
2018-10-12 07:30:00,0.0,2344.0,1.0,25.0,425212000.0,454672000.0,26.0,47.0,38.166666666666664,35786006.01376759,34272180.740299515,45193.37311388753,41827.40375105517
2018-10-12 07:45:00,2.0,2424.0,1.0,23.0,425188000.0,454688000.0,26.0,47.0,38.166666666666664,36523815.74871593,35347578.520069644,45650.557171687266,42786.080921352004
2018-10-12 08:00:00,1.0,2508.0,2.0,25.0,425188000.0,454696000.0,26.0,47.0,38.0,46183365.356511235,45001521.366480544,55036.38382009305,52076.789636531685
2018-10-12 08:15:00,2.0,2620.0,1.0,26.0,425176000.0,454704000.0,26.0,47.0,38.166666666666664,48882244.256382786,47820065.97935372,59334.64499665072,56584.77309262444
2018-10-12 08:30:00,3.0,2709.0,0.0,26.0,425176000.0,454708000.0,26.0,47.0,38.0,50873057.450623095,49641515.97893998,62154.68339711702,59345.691170998405
2018-10-12 08:45:00,0.0,2805.0,1.0,29.0,425140000.0,454744000.0,26.0,47.0,38.166666666666664,57751934.64422775,56248825.19108437,69912.69773257352,66191.48117669011
2018-10-12 09:30:00,0.0,3253.0,0.0,30.0,424752000.0,455112000.0,30.0,51.0,41.5,57329542.56795399,55795861.696097285,72128.03313541955,67960.36049032157
2018-10-12 09:45:00,0.0,3427.0,2.0,32.0,424476000.0,455396000.0,26.0,52.0,41.0,70180714.81300244,68587430.50617714,86178.28184218408,81636.6626446246
2018-10-12 10:00:00,0.0,3717.0,0.0,35.0,424504000.0,455368000.0,30.0,52.0,41.833333333333336,82769656.16826622,80899570.1493918,100612.46109013946,95860.8894753468
2018-10-12 10:15:00,4.0,3980.0,1.0,37.0,424540000.0,455332000.0,30.0,51.0,41.666666666666664,101785278.01632833,99903648.90548825,121976.63226184576,117117.05851134502
2018-10-12 10:30:00,1.0,4298.0,1.0,36.0,424692000.0,455180000.0,26.0,51.0,40.833333333333336,109221214.19854438,107248967.35141577,133938.97199076437,129166.91268649921
2018-10-12 10:45:00,2.0,4569.0,1.0,36.0,424532000.0,455336000.0,26.0,51.0,40.833333333333336,123344150.93219858,121296987.72070824,152926.7637362615,147675.6564791285
2018-10-12 11:00:00,0.0,4832.0,1.0,37.0,424672000.0,455188000.0,26.0,52.0,41.0,139292502.16454616,137058287.38996217,171505.2863624037,166032.97757125547
2018-10-12 11:15:00,1.0,5005.0,0.0,38.0,424768000.0,455092000.0,30.0,52.0,41.833333333333336,153468190.62865427,150969530.85830158,187890.7501339701,182179.27231168325
2018-10-12 11:30:00,1.0,5090.0,2.0,42.0,424820000.0,455044000.0,30.0,51.0,41.5,161543863.09470826,158581697.66970733,199298.6721600632,193165.53810095927
2018-10-12 11:45:00,1.0,5210.0,3.0,39.0,424876000.0,454992000.0,26.0,51.0,40.833333333333336,189870139.95531324,186070950.84383962,234290.1073981223,227373.08394229948
2018-10-12 12:00:00,1.0,5266.0,1.0,38.0,425036000.0,454808000.0,26.0,51.0,40.833333333333336,186495887.13545948,182014713.31906307,232548.462075284,224445.67167756995
